x,y,vx,vy,theta,dtheta,bw,bh,timestep
-4.043304670631187037e-06,1.999998092651367188e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.110000000000000000e+02
-4.079730842931894585e-06,2.083331489562988281e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.120000000000000000e+02
-4.116157015232602134e-06,2.166664886474609375e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.130000000000000000e+02
-4.152583187533309683e-06,2.249998283386230469e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.140000000000000000e+02
-4.189009359834017232e-06,2.333331680297851562e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.150000000000000000e+02
-4.225435532134724781e-06,2.416665077209472656e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.160000000000000000e+02
-4.261861704435432330e-06,2.499998474121093750e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.170000000000000000e+02
-4.298287876736139879e-06,2.583331871032714844e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.180000000000000000e+02
-4.334714049036847427e-06,2.666665267944335938e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.190000000000000000e+02
-4.371140221337554976e-06,2.749998664855957031e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+02
-4.407566393638262525e-06,2.833332061767578125e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.210000000000000000e+02
-4.443992565938970074e-06,2.916665458679199219e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.220000000000000000e+02
-4.480418738239677623e-06,2.999998855590820312e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.230000000000000000e+02
